?Concept	?Broader	?labelNL	?labelEN	?definitions	?altLabelsNL	?altLabelsEN	?reference	?comments
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0573		boiler	boiler					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0575		bolder	bollard					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0577		bollen						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0579		bomen/houtopstanden						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0580		bomenlaan	tree-lined lane					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0581		bomenrij	row of trees					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0583		boog	arch					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0586		boom	tree					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0587		boombak	tree planter					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0588		boomgeleiding	tree trellis					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0600		bordes	platform					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0605	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	borstwering	parapet	Tot circa borsthoogte opgetrokken scheidende constructie op een gebouw of kunstwerk om valgevaar tegen te gaan. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0606		bosgebied	woodland					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0612		bouwakker	arable field					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0619	https://w3id.org/nen2660/term#DiscreteObject	bouwwerk	construction work	Discreet object dat een constructie van enige omvang van hout, steen, metaal of ander materiaal is, die op de plaats van bestemming hetzij direct hetzij indirect met de grond verbonden is, hetzij direct of indirect steun vindt in of op de grond, bedoeld om ter plaatse te functioneren (met inbegrip van de daarvan deel uitmakende bouwwerkgebonden installaties), anders dan een schip dat wordt gebruikt voor verblijf van personen en dat is bestemd en wordt gebruikt voor de vaart.			Model Bouwverordening	Definitie herschreven zodat Discreet Object genoemd wordt, echter is discutabel. Er moet wellicht een Civiele constructie worden geintroduceerd. zie ook een definitie van kunstwerk: Civiel-bouwkundige constructie
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0620	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0619	bouwwerk, geen gebouw zijnde	non building structure, structure other than a building	Bouwwerk of gedeelte daarvan, voor zover dat geen gebouw of onderdeel daarvan is (en niet bestemd en/of ingericht voor permanent menselijk verblijf).			Bouwbesluit 2012	none
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0626	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	bovenbouw (weg)	paving	"altDef: 1) Gedeelte van de wegconstructie boven de onderbouw (inclusief funderingsconstructie), of het gedeelte van de wegconstructie op een kruising (NOCLA)\n2) Uit lagen of elementen opgebouwde constructie op Onderbouw welke de verkeersbelastingen naar deze Onderbouw spreidt (bron: CS 22)|altDef: Constructie bestaande uit een of meer verhardingslagen, om verkeer over het terrein mogelijk te maken. (bron: Objecttypenbibliotheek Rijkswaterstaat (NL))|altDef: Gedeelte van de wegconstructie boven de onderbouw. (bron: CS 24)|altDef: Gedeelte van de wegconstructie boven de onderbouw. (bron: CS 42)|altDef: Gedeelte van de wegconstructie boven de onderbouw. (bron: Stelsel RWS Basisspecificaties)|altDef: TODO (bron: Bedrijfsobjectenmodel Rijkswaterstaat)|altDef: Verzameling van alle verhardingslagen en wegfundering. M.a.w. de afdracht en spreiding van de belasting door het verkeer naar de ondergrond (bron: Kader wegontwerpproces)|altDef: Voor het verkeer aangebrachte verhardingsconstructie van een verkeersbaan. (bron: Data-eisen Digitaal Topografisch Bestand)|prefDef: Gedeelte van de wegconstructie boven de onderbouw. (bron: CROW 156)"				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0628		bovenleiding	overhead power lines					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0635	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	brandblusinstallatie	fire-extinguishing installation	Installatie voor het bestrijden/ blussen van een brand met verschillende blusmiddelen (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0636		brandblusser	fire extinguisher					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0637		brandcompartiment	fire compartment	gedeelte van een of meer bouwwerken bestemd als maximaal uitbreidingsgebied van brand. (bron: Bouwbesluit 2012)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0638		brandgang						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0642	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	brandmeld- en ontruimingsinstallatie		Installatie voor het ontdekken en melden van branden en het veilig ontruimen van de getroffen ruimtes. (bron: NPR 4768)	BMI			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0645		brandslang	fire hose					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0646		brandstofcel	fuel cell					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0647		brandstofunit	fuel unit					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0660	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2029	brug	bridge	Kunstwerk over een waterweg, watergang of waterloop, bestaande uit een brugdek gesteund door pijlers en/of landhoofden. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2029	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0620	kunstwerk	civil structure	Civiel-bouwkundige constructie die onderdeel is van een weg, spoorweg of waterweg bij kruising met een andere weg, spoorweg, waterweg of een terreinverdieping.			CROW 156	none
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0661	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0660	beweegbare brug	movable bridge	Beweegbare verbinding voor verkeer tussen minimaal twee punten die gescheiden worden door waterwegen en variabele doorvaarthoogte biedt. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0662	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0660	vaste brug	fixed bridge	Vaste verbinding voor verkeer tussen minimaal twee punten die gescheiden worden door hoofdzakelijk waterwegen en onder andere bestaat uit een hoofddraagconstructie en een rijvloer. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0672	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2122	buis	tube	Holle leiding voor het doorstromen van gassen, vloeistoffen of capsules, bestemd om hetzij gas, een vloeistof of capsules te transporteren, hetzij een vloeistof als intermediair te gebruiken voor het transport van warmte of een opgeloste of verpulverde stof. (bron: Regeling informatie-uitwisseling bovengrondse en ondergrondse netten en netwerken)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2122	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4382	leiding	pipe	Buis of kabel bestemd voor voortgeleiding van energie, materie of data. (bron: Regeling informatie-uitwisseling bovengrondse en ondergrondse netten en netwerken)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0674		buisaansluiting	tube fitting					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0675		buisbeluchter						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0676		buisleiding	pipeline		transportleiding			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0682		buitentalud	external slope					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0685		bunker	bunker					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0696		caisson	caisson					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0697		calamiteit	calamity	Algemeen: Een (natuur)ramp of een niet-verwachte gebeurtenis die ernstige schade kan veroorzaken. (bron: Helpdesk Water)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0699	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1319	dichtheid	density	het quotient van de massa m en het ingenomen volume V (bron: Aquo Lex en Objectencatalogus)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0701		calamiteitendoorsteekinstallatie	emergency short-cut installation					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0710		camera (beweegbaar)						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0711		camera (vast)						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0724	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1445	cementbetonverharding		Gesloten verharding bestaande uit gewapend of ongewapend beton. (bron: CROW 156)	betonverharding			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0729		centrale						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0730		centrale antenne installatie	central aerial system					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0733		centrale-deurontgrendeling	central door release					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0734		centrifuge	centrifuge					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0750		cilinder	cylinder					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0755	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	closed-circuit television installatie		Installatie waarmee een bepaald gebied van een afstand visueel kan worden geobserveerd en opgeslagen. (bron: NPR 4768)	CCTV			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0756		coaxstraler (tunnelbekabeling)	coax emitters (tunnel wiring)					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0758		columbarium (urnenmuur)	columbarium (urn wall)					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0763	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1528	combiwand	combi wall	Verticale grondkerende constructie bestaande uit een combinatie van stalen damwandplanken en stalen buispalen of uit H-palen. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0772		compensator						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0781		compressor	compressor					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0782		compressorinstallatie	compressor installation					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0793	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1793	conditiemeting	condition assessment	Gestandaardiseerde werkwijze voor de opname van technische gebreken en de bepaling van de conditie van een bouwdeel (bron: NEN 2767-1)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1793	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5281	inspectie	inspection	Proces (inwinnen, verwerken en interpreteren van gegevens) dat de actuele situatie van een object ten aanzien van functioneren, presteren en toestand vaststelt en doorvertaalt naar risicos en consequenties (beheersmaatregelen) voor een beheerder. (bron: Inspectiekader RWS)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0811		connector						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0815		console	corbel					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0836		contragewicht	counterweight					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0841	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4866	convergentiepunt	point of convergence	Punt of gebied waar twee rijbanen ten behoeve van verkeer met dezelfde rijrichting onder een kleine hoek samenkomen en overgaan in een rijbaan. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0849		coupure	coupure					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0865		dak	roof					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0866		dakafwerking						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0867		dakconstructie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0868	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5204	dam	dam	Dwars op het water opgeworpen waterbouwkundige constructie om water te keren, te beheersen, te leiden of te verdelen. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5204	https://w3id.org/nen2660/term#DiscreteObject	infrawerk		Discreet object dat een lijnvormige constructie vormt voor vervoer en transport van personen, goederen, stoffen, energie en informatie, met inbegrip van de daarvan deel uitmakende infragebonden installaties.|Discreet object dat een lijnvormige constructie vormt voor vervoer en transport van personen, goederen, stoffen, energie en informatie, met inbegrip van de daarvan deel uitmakende infragebonden installaties.	infrastructureel werk|infrastructureel werk		AOA Begrippen- en Definitielijst	Definitie herschreven zodat Discreet Object genoemd wordt. Wellicht moet er een civiel infrawerk worden geintroduceerd.|lijnvormige constructie voor het transport van informatie? Dat suggereert een datakabel. Klopt dat?
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0869	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1528	damwand	sheet piling	Grondkerende of waterkerende constructie bestaande uit (nagenoeg) verticaal in de grond aangebrachte elementen die door middel van een langsprofiel in elkaar grijpen. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0874		dataloginstallatie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0898		dek						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0900	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3749	dichte deklaag		Bovenste, dichte laag asfalt van een weg waar het verkeer overheen rijdt (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3749	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4003	deklaag	upper layer	Bovenste laag van de verharding. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0901	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3749	open deklaag		Bovenste, open of poreuze laag asfalt van een weg waar het verkeer overheen rijdt (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0902		deksel	cover					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0903		dekzerkprofiel	coping profile					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0905	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3872	delfstof	mineral	in de ondergrond aanwezige mineralen of substanties van organische oorsprong, in een aldaar langs natuurlijke weg ontstane concentratie of afzetting, in vaste, vloeibare of gasvormige toestand, met uitzondering van brongas, kalksteen, grind, zand, klei, schelpen en mengsels daarvan. (bron: Mijnbouwwet)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0912	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2305	denken	think	prefDef: Rationele activiteit die plaatsvindt binnen de geest (mind) van een persoon, en die resulteert in gedachten. (bron: AOA Begrippen- en Definitielijst)	denkproces	thinking		
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2305	https://w3id.org/nen2660/term#Activity	mentale activiteit	mental activity	prefDef: Activiteit die plaatsvindt binnen de geest (mind) van een persoon. (bron: NEN 2660-1 (Ontw))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0916	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3354	detectielus	induction loop	In de verharding opgenomen lusvormig onderdeel van een verkeersdetector. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3354	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4382	sensor	sensor	Installatiedeel dat een of meer fysische grootheden in zijn waarnemingsgebied kan waarnemen en omzet in een (elektrisch) signaal. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0918	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3354	detector	detector	Meetinstrument waarmee een voorwerp of een bepaalde toestand in een bepaalde omgeving kan worden aangetoond (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0923		deur	door					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0924		deurgeleiding	door guide					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0925		deurrails						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0926		deuvel	dowel					
